participant,block,trial,effect,order,distance,diag,config_1,config_2,h_1,w_1,h_2,w_2,h_3,w_3,choice,choice_name,rt,correct
5,1,76,filler_random,NA,NA,NA,2.1,2.11,160.22298381736692,158.98025485889224,112.48373126074824,70.17959130260492,133.4322664126272,130.1457724291716,1,NA,1.5004658699035645,1
5,1,77,filler_random,NA,NA,NA,4,4.2,127.23900046266282,174.6304748845801,155.6417322317643,143.88860049515625,71.64388800882224,164.22446279260538,1,NA,1.993530511856079,0
5,1,78,critical,dwh,60,lower,2.1,2.11,55,55,57,133,133,57,3,h,4.6708385944366455,1
5,1,79,filler_random,NA,NA,NA,1,1.1,72.95974067696062,118.01516224256841,186.1507676526915,74.25223894341809,110.82135711908163,111.63004468288972,2,NA,1.9158363342285156,1
5,1,80,critical,hdw,45,lower,3,3.1,133,57,65,65,57,133,3,w,3.9802627563476562,1
5,1,81,filler_random,NA,NA,NA,1,1.1,120.16985478702992,115.80716283001917,131.516646623128,101.71610367822586,106.38893786074308,109.69320237993233,1,NA,4.147564649581909,1
5,1,82,filler_square,NA,NA,NA,2.1,2.12,98.55131958809316,98.55131958809316,81.2601490519955,80.87233027806877,57.34303861918954,72.30989647224698,1,NA,2.308067798614502,1
5,1,83,critical,dwh,45,upper,3,3.1,117,117,125,200,200,125,3,h,5.47013783454895,1
5,1,84,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,1,w,2.734987497329712,1
5,1,85,critical,whd,60,lower,2.1,2.12,57,133,133,57,55,55,1,w,4.64232063293457,1
5,1,86,critical,wdh,45,upper,4,4.2,125,200,117,117,200,125,3,h,6.503182411193848,1
5,1,88,filler_random,NA,NA,NA,1,1.1,177.08230339800514,197.7385388858577,59.27616073964431,166.39809076078654,104.10880789789695,160.79063317458883,1,NA,1.5246222019195557,1
5,1,89,filler_square,NA,NA,NA,4,4.2,73.33145251429151,93.07670870852866,96.28036246015608,96.28036246015608,79.17400882969116,85.56629600760338,2,NA,2.148264169692993,1
5,1,90,critical,whd,45,upper,1,1.3,125,200,200,125,117,117,1,w,3.1956958770751953,1
5,1,91,filler_square,NA,NA,NA,3,3.1,121.00033235881511,64.71097197874171,107.19576366103651,75.15062551950368,176.7344218786958,176.7344218786958,3,NA,1.3396883010864258,1
5,1,92,filler_square,NA,NA,NA,2.1,2.12,59.99195573480738,59.5286626658152,65.95932360914888,65.95932360914888,64.93929112917604,64.10732132530903,2,NA,6.310497760772705,1
5,1,93,filler_random,NA,NA,NA,2.1,2.11,86.38346903141743,126.60037433075964,117.60921775009461,139.64738878067,129.2114209613747,60.72413887624449,2,NA,1.5351262092590332,1
5,1,94,filler_square,NA,NA,NA,2.1,2.11,193.06072852390065,193.06072852390065,115.60733762154716,175.57163620905857,86.56836851900744,83.4957124554779,1,NA,1.7412612438201904,1
5,1,95,critical,dwh,45,lower,2.1,2.12,65,65,57,133,133,57,3,h,2.7098965644836426,1
5,1,96,critical,dwh,45,lower,2.1,2.11,65,65,57,133,133,57,3,h,2.0221283435821533,1
5,1,97,filler_random,NA,NA,NA,2.1,2.12,124.54336396340855,100.47463710900651,68.96961357641126,188.00501723552807,127.29116565878321,87.76477431503787,1,NA,1.903191328048706,0
5,1,99,critical,dhw,60,lower,1,1.1,55,55,133,57,57,133,2,h,1.5781426429748535,1
5,1,100,critical,hdw,45,lower,2.1,2.12,133,57,65,65,57,133,1,h,2.307500123977661,1
5,1,101,filler_square,NA,NA,NA,2.1,2.11,81.55903506740196,129.3837558384672,199.72126525158754,199.72126525158754,179.2380401318406,129.96641345799964,2,NA,0.8844187259674072,1
5,1,102,critical,wdh,60,lower,4,4.2,57,133,55,55,133,57,3,h,2.5353634357452393,1
5,1,103,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,2,w,2.465888261795044,1
5,1,104,filler_square,NA,NA,NA,2.2,2.21,90.22992227108035,82.07402148667322,91.82513155460668,73.88848934659615,146.25137873930151,146.25137873930151,2,NA,1.5325140953063965,0
5,1,105,filler_random,NA,NA,NA,2.2,2.22,89.83132597884878,81.61466660468352,113.00932462688034,93.85948235583555,88.50697656855151,139.07691654422052,2,NA,3.47235369682312,0
5,1,106,filler_random,NA,NA,NA,4,4.1,166.02435432495187,137.33191909489994,115.69949472660937,129.51871737068157,109.19217869480308,101.08893893832784,1,NA,1.0739338397979736,1
5,1,107,critical,dhw,45,lower,2.1,2.12,65,65,133,57,57,133,2,h,2.740244150161743,1
5,1,108,critical,hdw,45,upper,3,3.1,200,125,117,117,125,200,1,h,1.515613079071045,1
5,1,109,filler_random,NA,NA,NA,2.2,2.22,74.4488567819858,96.91383892151464,148.16509541305206,185.64662143504077,179.86464915545537,122.9981983699391,2,NA,2.59196138381958,1
5,1,110,filler_square,NA,NA,NA,3,3.2,69.5531235256797,88.00943446931807,69.0419915820767,62.365596158036624,89.85535360703147,89.85535360703147,3,NA,1.1558599472045898,1
5,1,111,critical,dwh,60,upper,3,3.2,100,100,125,200,200,125,3,h,1.4342460632324219,1
5,1,112,filler_random,NA,NA,NA,3,3.2,182.18538265522432,100.79976556377449,176.64078773614682,168.75540336666512,68.34647848997845,167.8237093055215,2,NA,2.747511625289917,1
5,1,113,critical,wdh,45,lower,2.1,2.11,57,133,65,65,133,57,3,h,7.341065168380737,1
5,1,114,filler_random,NA,NA,NA,4,4.1,95.63911562074988,151.28183405800615,57.46408733721017,114.73643778520193,109.22592298647656,66.25773350882504,1,NA,5.268697023391724,1
5,1,115,filler_random,NA,NA,NA,2.2,2.21,62.40842408511868,162.58070023067847,152.4225679627695,172.10828115430132,145.47215936123305,174.91347839849414,2,NA,1.6118593215942383,1
5,1,116,filler_square,NA,NA,NA,2.1,2.11,66.9178236651072,66.9178236651072,66.71280758724559,57.951138989442555,61.7029526091295,65.71673711812488,3,NA,1.2662079334259033,0
5,1,117,critical,dhw,45,upper,4,4.2,117,117,200,125,125,200,2,h,3.45811128616333,1
5,1,118,filler_square,NA,NA,NA,1,1.2,153.37307017646907,189.97917398996785,131.9247587457843,97.98926223782112,190.62775617429588,190.62775617429588,3,NA,2.390913724899292,1
5,1,119,filler_square,NA,NA,NA,2.2,2.22,73.9412946981852,63.98492763449845,79.19393114231484,79.34660547644071,124.24892312967884,124.24892312967884,3,NA,2.909156322479248,1
5,1,120,filler_square,NA,NA,NA,4,4.1,181.93205602058663,181.93205602058663,67.32269424737248,105.2223492817069,132.17452217417483,148.33601475734918,1,NA,1.485790729522705,1
5,1,121,filler_square,NA,NA,NA,2.2,2.22,80.54558222069177,126.23359867170184,138.52340339842357,138.52340339842357,135.21986795271448,88.99199477154286,2,NA,2.649848699569702,1
5,1,122,filler_square,NA,NA,NA,2.1,2.12,116.90360110521746,76.28250614296893,113.18837203604964,95.59612924548716,123.12997173526438,123.12997173526438,3,NA,1.0400266647338867,1
5,1,124,critical,wdh,60,upper,2.1,2.11,125,200,100,100,200,125,3,h,1.6419949531555176,1
5,1,125,filler_square,NA,NA,NA,2.1,2.11,145.415119212168,145.415119212168,134.90143884469927,90.62425133406045,99.1963420277596,103.20509577734731,1,NA,1.1858952045440674,1
5,1,126,critical,dhw,45,lower,2.1,2.11,65,65,133,57,57,133,2,h,1.3547370433807373,1
5,1,127,filler_square,NA,NA,NA,1,1.3,64.86852242645571,58.32866445557841,73.62486856795255,73.62486856795255,57.739782315956596,62.797680269672014,2,NA,1.744924545288086,1
5,1,128,critical,whd,60,lower,3,3.2,57,133,133,57,55,55,2,h,2.2423465251922607,1
5,1,129,filler_random,NA,NA,NA,3,3.1,137.26897265476592,115.89620542247314,59.28381606906656,161.35695553442017,99.52376259270463,191.90246944177844,3,NA,1.733710765838623,1
5,1,130,critical,hdw,45,lower,1,1.1,133,57,65,65,57,133,3,w,3.5370590686798096,1
5,1,131,filler_square,NA,NA,NA,3,3.2,102.52981052543186,141.2262027785727,168.52623529743636,168.52623529743636,59.72937379711818,109.38062027620019,2,NA,0.9811277389526367,1
5,1,132,filler_square,NA,NA,NA,4,4.1,63.51042664749075,79.38852390097965,89.26551101661119,89.26551101661119,72.75020392614772,68.85496173328154,2,NA,1.8214635848999023,1
5,1,133,critical,dwh,60,upper,4,4.2,100,100,125,200,200,125,2,w,2.0911777019500732,1
5,1,134,critical,whd,60,upper,1,1.3,125,200,200,125,100,100,1,w,2.5353124141693115,1
5,1,135,critical,whd,45,upper,3,3.1,125,200,200,125,117,117,2,h,1.5283870697021484,1
5,1,136,critical,hdw,60,lower,4,4.1,133,57,55,55,57,133,3,w,2.3458166122436523,1
5,1,137,critical,hwd,60,lower,1,1.3,133,57,57,133,55,55,2,w,6.090783596038818,1
5,1,138,filler_square,NA,NA,NA,2.1,2.12,154.45319281248214,79.79464947730995,163.04263295537336,163.04263295537336,131.2737149796361,133.42708188611832,2,NA,1.5313093662261963,1
5,1,139,critical,dwh,45,upper,4,4.1,117,117,125,200,200,125,2,w,2.852341651916504,1
5,1,140,critical,dwh,60,upper,1,1.2,100,100,125,200,200,125,3,h,1.2821519374847412,1
5,1,141,critical,whd,60,upper,4,4.1,125,200,200,125,100,100,1,w,2.1561567783355713,1
5,1,142,critical,hdw,60,lower,1,1.2,133,57,55,55,57,133,1,h,1.6254680156707764,1
5,1,143,critical,wdh,60,lower,1,1.1,57,133,55,55,133,57,2,d,1.6179158687591553,0
5,1,144,critical,wdh,45,upper,1,1.2,125,200,117,117,200,125,3,h,2.989659309387207,1
5,1,145,filler_square,NA,NA,NA,1,1.1,71.92906976286761,65.208239114122,125.47971385351636,125.47971385351636,66.50087009421071,111.48933773040838,2,NA,1.4052236080169678,1
5,1,146,critical,wdh,45,upper,3,3.1,125,200,117,117,200,125,3,h,2.1693365573883057,1
5,1,147,filler_random,NA,NA,NA,3,3.2,106.25436111339664,98.05738270340409,103.33322689139774,73.93757528742965,143.66959958848025,91.55338435594439,3,NA,2.6191153526306152,1
5,1,148,critical,hwd,45,lower,1,1.2,133,57,57,133,65,65,1,h,4.054670095443726,1
5,1,149,critical,hwd,60,upper,2.1,2.12,200,125,125,200,100,100,2,w,3.1312739849090576,1
5,1,150,filler_random,NA,NA,NA,1,1.2,198.71995473521503,101.19853337916165,97.43243435294583,166.09178856433687,95.99924743967907,68.2315895321466,2,NA,2.430105686187744,0
5,1,151,critical,dwh,45,upper,1,1.2,117,117,125,200,200,125,2,w,1.8671364784240723,1
5,1,152,critical,wdh,60,upper,4,4.1,125,200,100,100,200,125,3,h,1.831850528717041,1
5,1,153,critical,whd,45,upper,4,4.1,125,200,200,125,117,117,1,w,6.642646551132202,1
5,1,155,catch,NA,NA,NA,4,4.2,184,141,79,111,92,98,1,NA,0.9330098628997803,1
5,1,156,critical,wdh,45,upper,2.1,2.12,125,200,117,117,200,125,1,w,3.664182424545288,1
5,1,157,critical,hdw,60,lower,3,3.1,133,57,55,55,57,133,3,w,2.8788440227508545,1
5,1,158,filler_random,NA,NA,NA,2.2,2.21,149.23003449326472,150.9496172657943,93.33419980340676,165.26174987058027,124.26633819357207,78.25340614535662,1,NA,3.011845350265503,1
5,1,159,critical,wdh,45,lower,3,3.1,57,133,65,65,133,57,3,h,2.418945074081421,1
5,1,160,critical,hwd,45,upper,1,1.2,200,125,125,200,117,117,2,w,1.2875683307647705,1
5,1,161,critical,wdh,60,lower,3,3.1,57,133,55,55,133,57,3,h,1.9597697257995605,1
5,1,162,critical,whd,60,lower,4,4.1,57,133,133,57,55,55,1,w,2.4229445457458496,1
5,1,163,filler_random,NA,NA,NA,3,3.1,103.31411979516463,118.84008056850574,146.84348244811935,74.77430415315888,143.98021493265682,120.95833748731826,3,NA,1.8856558799743652,1
5,1,164,critical,dhw,45,upper,1,1.3,117,117,200,125,125,200,2,h,3.0090384483337402,1
5,1,165,filler_random,NA,NA,NA,2.2,2.21,103.0513259527466,113.02533537058113,112.89350995476522,145.9898364308809,128.5446251717792,115.31110038414172,2,NA,2.883201837539673,1
5,1,166,critical,hdw,60,upper,4,4.2,200,125,100,100,125,200,3,w,1.5463337898254395,1
5,1,167,critical,whd,45,lower,4,4.1,57,133,133,57,65,65,2,h,5.240776062011719,1
5,1,168,filler_random,NA,NA,NA,2.1,2.11,135.8368506337472,184.35238178772343,110.65957001537762,84.73139089027283,196.82790500528512,158.95078445627553,3,NA,1.9245054721832275,1
5,1,169,critical,dhw,60,lower,2.1,2.12,55,55,133,57,57,133,3,w,1.651859998703003,1
5,1,170,critical,wdh,45,lower,4,4.1,57,133,65,65,133,57,2,d,1.1841721534729004,0
5,1,171,critical,hdw,45,upper,4,4.1,200,125,117,117,125,200,3,w,1.4475910663604736,1
5,1,172,critical,wdh,60,upper,3,3.1,125,200,100,100,200,125,3,h,1.372936725616455,1
5,1,173,critical,dhw,45,upper,2.1,2.11,117,117,200,125,125,200,2,h,1.6696743965148926,1
5,1,174,critical,hwd,60,lower,2.1,2.12,133,57,57,133,55,55,2,w,2.537688970565796,1
5,1,175,filler_random,NA,NA,NA,3,3.1,70.80315924851078,61.11340363106443,61.655587945105715,67.4715184874158,159.9903573097112,192.75884906192542,3,NA,1.0743162631988525,1
5,1,176,critical,whd,45,upper,2.1,2.11,125,200,200,125,117,117,2,h,1.5111637115478516,1
5,1,177,filler_square,NA,NA,NA,2.2,2.22,147.30005894507477,83.13420432769524,130.58388615078587,147.7059455152608,152.90337739631246,152.90337739631246,3,NA,1.3843703269958496,1
5,1,178,critical,dhw,60,upper,3,3.2,100,100,200,125,125,200,3,w,1.1696159839630127,1
5,1,179,filler_square,NA,NA,NA,2.1,2.11,59.9751184011859,58.77700048769705,69.60855866928515,69.60855866928515,66.42735678070187,60.74079383547313,2,NA,2.8350775241851807,1
5,1,180,filler_random,NA,NA,NA,3,3.1,103.51638707947887,110.95076336872073,121.03857281806498,193.18675434982936,58.94945538702042,133.5294525032629,2,NA,1.1127429008483887,1
5,1,181,critical,dhw,60,upper,4,4.2,100,100,200,125,125,200,2,h,1.8353607654571533,1
5,1,182,filler_square,NA,NA,NA,2.2,2.21,57.1125790592141,58.023030342758425,58.18292920877918,58.18292920877918,57.67790898807656,57.11079030068506,1,NA,8.622244596481323,0
5,1,183,filler_random,NA,NA,NA,3,3.2,101.98437573879546,95.57175915539402,114.13822611648128,156.71772419707685,184.38119906435045,153.08200080269404,3,NA,2.0932977199554443,1
5,1,184,critical,whd,45,lower,3,3.1,57,133,133,57,65,65,1,w,2.645984411239624,1
5,1,185,filler_random,NA,NA,NA,2.1,2.12,90.35764825777301,108.73613800642372,66.1039995881601,157.5213847223641,137.23867891662212,138.4728020517687,3,NA,4.332948923110962,1
5,1,186,critical,hdw,45,upper,1,1.1,200,125,117,117,125,200,3,w,2.003587245941162,1
5,1,187,critical,dhw,60,lower,2.1,2.12,55,55,133,57,57,133,3,w,1.9131715297698975,1
5,1,188,critical,whd,60,upper,3,3.2,125,200,200,125,100,100,1,w,2.379976987838745,1
5,1,189,critical,dhw,45,lower,1,1.3,65,65,133,57,57,133,3,w,2.1558117866516113,1
5,1,190,filler_random,NA,NA,NA,2.2,2.22,100.02365865835777,125.38373299643554,174.26825389745457,108.23364304427103,154.39811946529852,62.75891326545189,2,NA,2.5765907764434814,1
5,1,191,filler_square,NA,NA,NA,4,4.1,61.28594078042618,66.55952157739337,67.74806451475924,69.04800553077533,72.4837815306049,72.4837815306049,3,NA,2.490311622619629,1
5,1,192,critical,dwh,60,lower,1,1.1,55,55,57,133,133,57,3,h,3.3024675846099854,1
5,1,193,critical,hwd,45,upper,4,4.2,200,125,125,200,117,117,2,w,5.587574481964111,1
5,1,194,critical,hwd,60,upper,1,1.2,200,125,125,200,100,100,2,w,1.4624049663543701,1
5,1,195,critical,hwd,60,lower,4,4.1,133,57,57,133,55,55,1,h,0.9763669967651367,1
5,1,196,critical,dhw,60,lower,4,4.1,55,55,133,57,57,133,3,w,1.4716296195983887,1
5,1,197,critical,whd,45,lower,2.1,2.12,57,133,133,57,65,65,1,w,3.07542085647583,1
5,1,198,filler_square,NA,NA,NA,4,4.2,184.45547100088413,184.45547100088413,160.78682707256277,97.96170916566828,134.79585799806523,177.82670333977347,1,NA,1.7530691623687744,1
5,1,199,critical,dwh,60,upper,2.1,2.12,100,100,125,200,200,125,3,h,1.2785453796386719,1
5,1,200,filler_square,NA,NA,NA,4,4.2,104.41466949895207,84.99881253783865,76.35881801472095,108.64632932257996,121.52265141235011,121.52265141235011,3,NA,1.4952373504638672,1
5,1,201,critical,hwd,45,upper,2.1,2.12,200,125,125,200,117,117,2,w,5.217976331710815,1
5,1,202,critical,whd,45,upper,2.1,2.12,125,200,200,125,117,117,1,w,1.1141059398651123,1
5,1,203,critical,hdw,60,upper,3,3.1,200,125,100,100,125,200,3,w,1.6212797164916992,1
5,1,204,critical,wdh,60,upper,2.1,2.12,125,200,100,100,200,125,3,h,1.7586290836334229,1
5,1,205,catch,NA,NA,NA,2.1,2.12,148,177,121,69,101,89,1,NA,2.68670654296875,1
5,1,206,filler_random,NA,NA,NA,2.1,2.12,169.24117553284754,81.93258856928993,147.7257501603952,166.57377015910015,88.59653819959895,160.95588102837073,1,NA,2.1799278259277344,0
5,1,207,filler_random,NA,NA,NA,1,1.1,131.58343666690917,178.10522307060373,64.3941425505421,188.67622973705858,105.50940444032622,199.30245069647913,3,NA,2.0041894912719727,0
5,1,208,critical,dwh,60,lower,2.1,2.12,55,55,57,133,133,57,2,w,1.8320817947387695,1
5,1,209,critical,dhw,60,upper,1,1.2,100,100,200,125,125,200,3,w,1.594146728515625,1
5,1,210,critical,hdw,60,upper,1,1.1,200,125,100,100,125,200,3,w,1.0995125770568848,1
5,2,1,critical,hwd,45,lower,4,4.1,133,57,57,133,65,65,2,w,3.2207489013671875,1
5,2,2,critical,whd,45,upper,3,3.2,125,200,200,125,117,117,1,w,1.408217191696167,1
5,2,3,filler_random,NA,NA,NA,4,4.1,117.82095063261207,155.70742033512283,88.00952671089831,195.6540859126536,158.78118349002753,63.991956757867484,2,NA,0.9564239978790283,0
5,2,4,critical,whd,45,upper,2.1,2.12,125,200,200,125,117,117,2,h,1.1544382572174072,1
5,2,5,critical,hdw,45,upper,3,3.2,200,125,117,117,125,200,3,w,4.829219818115234,1
5,2,6,critical,whd,60,upper,1,1.2,125,200,200,125,100,100,2,h,1.4799866676330566,1
5,2,7,filler_random,NA,NA,NA,4,4.1,77.7811370329638,137.44112579394982,83.39333850651154,129.43628556520994,107.08865663413641,138.31481766807886,3,NA,0.9814102649688721,1
5,2,8,critical,wdh,45,upper,3,3.1,125,200,117,117,200,125,3,h,1.360032081604004,1
5,2,9,critical,whd,60,upper,4,4.2,125,200,200,125,100,100,2,h,1.183394193649292,1
5,2,10,filler_random,NA,NA,NA,2.2,2.22,82.61222945154829,99.41136837159964,189.56341677473233,168.07869476171652,187.9107411438374,76.94052171169466,2,NA,0.9491913318634033,1
5,2,11,filler_random,NA,NA,NA,3,3.2,127.08932788984423,94.60531677294935,173.90312074719876,186.24504589247405,165.25561389035687,120.74448207436973,2,NA,0.8986828327178955,1
5,2,12,filler_random,NA,NA,NA,2.2,2.22,188.18339119172742,143.28152036040652,189.7450020110122,112.69022444866926,91.18446566276126,60.757966107498305,1,NA,0.9889798164367676,1
5,2,13,critical,wdh,60,lower,1,1.3,57,133,55,55,133,57,3,h,1.5572409629821777,1
5,2,14,critical,dwh,60,lower,2.1,2.11,55,55,57,133,133,57,2,w,1.1461384296417236,1
5,2,15,critical,dhw,60,lower,2.1,2.12,55,55,133,57,57,133,3,w,1.108715534210205,1
5,2,16,critical,hwd,60,upper,2.1,2.11,200,125,125,200,100,100,2,w,2.949643611907959,1
5,2,17,filler_square,NA,NA,NA,1,1.2,59.64278901272603,81.17403314509087,59.448615805529975,172.9586566085041,195.92014096133323,195.92014096133323,3,NA,1.326106071472168,1
5,2,18,catch,NA,NA,NA,1,1.3,89,101,64,126,172,153,3,NA,1.4009215831756592,1
5,2,19,filler_random,NA,NA,NA,2.2,2.21,72.79547567203957,60.4086525386377,87.87233202511482,124.55300240161003,91.09167069039327,175.12503607256747,3,NA,2.206167221069336,1
5,2,20,critical,dwh,60,upper,1,1.3,100,100,125,200,200,125,2,w,1.2292232513427734,1
5,2,21,filler_random,NA,NA,NA,2.2,2.22,163.7066073222911,166.44128289993176,147.53084194211633,75.56983486338441,135.41085588107865,140.48152209178636,1,NA,1.451258659362793,1
5,2,22,critical,hwd,45,upper,3,3.2,200,125,125,200,117,117,2,w,1.8451387882232666,1
5,2,23,catch,NA,NA,NA,1,1.2,74,116,165,160,100,90,2,NA,0.8903355598449707,1
5,2,24,critical,dwh,45,upper,2.1,2.12,117,117,125,200,200,125,2,w,1.5097076892852783,1
5,2,25,filler_random,NA,NA,NA,2.1,2.12,182.35307878349585,107.31996290713184,122.15615885877259,126.74898777262446,161.60729086633302,59.015467004413345,1,NA,4.7648537158966064,1
5,2,26,critical,whd,60,upper,3,3.2,125,200,200,125,100,100,1,w,1.6335346698760986,1
5,2,27,filler_square,NA,NA,NA,1,1.1,85.67365604994524,73.57189292993915,99.27044294223086,99.27044294223086,76.14379398569301,92.93837749828259,2,NA,1.6364600658416748,1
5,2,28,filler_square,NA,NA,NA,3,3.2,66.90626139540002,143.83580361851,165.72272504097765,103.15620152817702,175.85773312789482,175.85773312789482,3,NA,1.1930954456329346,1
5,2,29,filler_random,NA,NA,NA,2.1,2.12,69.10531688138155,71.47674764819983,137.35227834946676,77.55509069799191,97.19819808677748,59.727773905743796,2,NA,2.679896116256714,1
5,2,30,critical,hdw,45,upper,4,4.2,200,125,117,117,125,200,3,w,1.547684669494629,1
5,2,31,filler_square,NA,NA,NA,2.1,2.11,57.24580464343471,71.7652312049625,72.62693149912519,72.62693149912519,64.29902522962625,64.54369945817956,2,NA,1.9723894596099854,1
5,2,32,critical,dwh,60,upper,2.1,2.12,100,100,125,200,200,125,2,w,1.3057947158813477,1
5,2,33,critical,dhw,45,lower,2.1,2.11,65,65,133,57,57,133,3,w,2.735792875289917,1
5,2,34,filler_random,NA,NA,NA,4,4.1,160.92982126572002,59.66247094473971,105.08292548855376,89.35546649332113,199.06683689889218,195.25465721752803,3,NA,1.0864639282226562,1
5,2,35,filler_square,NA,NA,NA,3,3.2,124.9227413427528,80.13281762048037,102.32421373084529,69.60281065418842,126.33718105370423,126.33718105370423,3,NA,1.4261212348937988,1
5,2,36,critical,hwd,60,lower,2.1,2.11,133,57,57,133,55,55,2,w,2.5918972492218018,1
5,2,37,critical,wdh,60,upper,1,1.1,125,200,100,100,200,125,1,w,2.285515785217285,1
5,2,38,critical,dhw,60,lower,4,4.2,55,55,133,57,57,133,3,w,2.8705179691314697,1
5,2,39,critical,dwh,60,lower,3,3.2,55,55,57,133,133,57,3,h,3.3926634788513184,1
5,2,40,critical,hdw,60,lower,2.1,2.11,133,57,55,55,57,133,3,w,4.666541814804077,1
